PUBCHEM_CID,cyp2c19_action,cyp2c19_warning,cyp2c19_conclusion,cyp2c19_score,cyp2d6_action,cyp2d6_warning,cyp2d6_conclusion,cyp2d6_score,cyp3a4_action,cyp3a4_warning,cyp3a4_conclusion,cyp3a4_score,cyp1a2_action,cyp1a2_warning,cyp1a2_conclusion,cyp1a2_score,cyp2c9_action,cyp2c9_warning,cyp2c9_conclusion,cyp2c9_score,Cano_Smile,XlogP
3234329,1,0,Active,44,1,0,Active,41,1,0,Active,85,1,0,Active,85,0,0,Inactive,0,COc1cccc(-c2cc(NCc3ccc(OC)cc3OC)ncn2)c1,3.6
3234330,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,Cc1noc(C)c1C(=O)N1CCC2(CCCN(c3ncccn3)C2)CC1,2.2
3234343,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CC(=O)N1CCC2(CC1)CCN(c1ccccc1)CC2,2.6
3234347,0,0,Inactive,0,1,0,Active,43,0,0,Inactive,0,1,0,Active,43,0,0,Inactive,0,Cc1cnc(CNc2ccnc(-c3ccccc3CN(C)C)n2)cn1,1.8
3234349,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,COCC(=O)N1CCC2(CCCN(C(=O)Nc3cccc(C#N)c3)C2)CC1,1.3
3234352,1,0,Active,41,0,0,Inactive,0,1,0,Active,86,1,0,Active,44,1,0,Active,86,COCCn1c(=O)c(CCc2ccccc2)nc2cnc(Oc3cccc(Cl)c3)nc21,3.7
3234355,1,0,Active,82,1,0,Active,43,1,0,Active,83,1,0,Active,86,0,0,Inactive,0,COc1ccc2[nH]cc(CCNc3cc(-c4ccccc4C)ncn3)c2c1,4.6
3234358,0,0,Inactive,0,1,0,Active,40,1,0,Active,42,1,0,Active,90,0,0,Inactive,0,COc1ccccc1-c1nc(NC2CC2)c2ccccc2n1,4
3234359,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,66,0,0,Inactive,0,CCNc1ncc2nc(-c3ccc(Cl)cc3)c(=O)n(CC3CCCO3)c2n1,2.9
3234379,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,63,0,0,Inactive,0,COc1ccc(-c2nc3cnc(N(C)C)nc3n(-c3ccccc3)c2=O)cc1,3.1
3234382,0,0,Inactive,0,1,0,Active,41,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CN(C)Cc1ccccc1-c1ccc2ncnc(NC3CCNCC3)c2c1,3.4
3234383,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,COCC(=O)N1CCC2(CC1)CN(c1ccccc1)C2,1.8
3234384,0,0,Inactive,0,1,0,Active,41,1,0,Active,43,0,0,Inactive,0,0,0,Inactive,0,COCC(=O)N1CCCC2(CCN(Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)C2)C1,3.6
3234388,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,42,0,0,Inactive,0,COCCn1c(=O)c(C)nc2cnc(N3CCOCC3)nc21,-0.6
3234390,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,62,1,0,Active,43,0,0,Inactive,0,COc1ccc(-c2nc3cnc(Nc4cccc(OC)c4)nc3n(CCC#N)c2=O)cc1,2.7
3234392,1,0,Active,42,1,0,Active,40,1,0,Active,43,1,0,Active,42,0,0,Inactive,0,Cc1cccc(CNc2cc(-c3ccoc3)ncn2)c1,3.1
3234394,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,42,1,0,Active,87,0,0,Inactive,0,COc1cccc(Nc2ncc3nc(C)c(=O)n(CCC#N)c3n2)c1,1
3234396,0,0,Inactive,0,1,0,Active,85,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CC(C)CN1CCC2(CC1)CCN(C(=O)c1ccco1)CC2,3.2
3234397,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,COC(=O)N1CCC2(CCCN(C)C2)CC1,1.3
3234398,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CN1CCCC2(CCN(C(=O)c3ccco3)CC2)C1,1.9
3234400,1,0,Active,63,0,0,Inactive,0,1,0,Active,41,1,0,Active,90,0,0,Inactive,0,Cc1noc(C)c1-c1nccc(Nc2ccc(F)cc2)n1,3.1
3234403,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,86,0,0,Inactive,0,0,0,Inactive,0,CC(=O)NCCNc1ncncc1-c1ccccc1C(F)(F)F,2.3
3234409,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,41,0,0,Inactive,0,CN(C)C(=O)c1ccc(-c2cc(NCc3cccs3)ncn2)cc1,2.9
3234413,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,41,0,0,Inactive,0,0,0,Inactive,0,COc1ccc(NC(=O)N2CCCC3(CCN(C(=O)c4csnn4)CC3)C2)cc1,2.2
3234418,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,85,0,0,Inactive,0,COc1ncc2nc(-c3cc(F)cc(F)c3)c(=O)n(C)c2n1,1.7
3234420,1,0,Active,86,1,0,Active,41,1,0,Active,43,1,0,Active,42,0,0,Inactive,0,COc1ccc(CNc2cc(-c3ccccc3OC)ncn2)c(OC)c1,3.6
3234424,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,84,1,0,Active,63,1,0,Active,63,COc1cccc(Cn2c(=O)c(-c3cccs3)nc3cnc(OC)nc32)c1,2.9
3234425,0,0,Inactive,0,1,0,Active,62,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,O=C(c1cccc(F)c1)N1CCC2(CCN(Cc3ccccc3)CC2)CC1,4.1
3234428,0,0,Inactive,0,1,0,Active,91,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,COc1ccccc1CN1CCC2(CC1)CCN(S(=O)(=O)c1ccccc1)CC2,3.7
3234430,1,0,Active,84,1,0,Active,88,1,0,Active,86,1,0,Active,88,0,0,Inactive,0,COc1ccccc1CNc1ccnc(-c2ccc3c(c2)OCO3)n1,3.5
3234434,0,0,Inactive,0,1,0,Active,41,1,0,Active,64,1,0,Active,41,0,0,Inactive,0,CN(C)Cc1ccccc1-c1cncnc1NCc1ccccc1,3.5
3234439,1,0,Active,40,1,0,Active,43,1,0,Active,42,1,0,Active,89,0,0,Inactive,0,COc1cccc(-c2nc(N(C)Cc3ccco3)c3ccccc3n2)c1,4.2
3234443,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,63,1,0,Active,84,1,0,Active,62,COc1ccc(Oc2ncc3nc(-c4cccs4)c(=O)n(C)c3n2)cc1,3
3234445,0,0,Inactive,0,1,0,Active,43,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CC(C)CN1CC2(CCN(C(=O)c3ccncc3)CC2)C1,2.1
3234455,1,0,Active,40,1,0,Active,87,1,0,Active,42,1,0,Active,88,0,0,Inactive,0,COc1ccccc1-c1nc(N(C)Cc2ccco2)c2ccccc2n1,4.2
3234462,1,0,Active,45,1,0,Active,40,1,0,Active,41,1,0,Active,90,0,0,Inactive,0,Cc1noc(C)c1-c1ccc2ncnc(NCc3cccs3)c2c1,3.9
3234465,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CC(=O)NCCNc1cc(-c2ccccc2CN(C)C)ncn1,1.3
3234469,1,0,Active,42,1,0,Active,40,1,0,Active,43,1,0,Active,89,0,0,Inactive,0,COc1ccccc1-c1nccc(Nc2ccc(F)cc2)n1,3.8
3234470,1,0,Active,85,0,0,Inactive,0,1,0,Active,42,1,0,Active,44,1,0,Active,41,CCNc1ncc2ncc(=O)n(Cc3cccc(OC)c3)c2n1,1.7
3234474,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,43,0,0,Inactive,0,COc1cccc(Nc2ncc3nc(-c4ccc(Cl)cc4)c(=O)n(C4CC4)c3n2)c1,4.2
3234476,1,0,Active,82,0,0,Inactive,0,1,0,Active,85,1,0,Active,63,1,0,Active,48,COc1ccc(CNc2ncnc3ccc(-c4ccccc4OC)cc23)c(OC)c1,4.9
3234482,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,COc1ccc(NC(=O)N2CC3(CCN(C(=O)c4cccc(F)c4)CC3)C2)cc1,2.7
3234487,1,0,Active,44,0,0,Inactive,0,1,0,Active,84,0,0,Inactive,0,0,0,Inactive,0,Cc1noc(C)c1-c1cncnc1N(C)Cc1ccco1,2.1
3234495,1,0,Active,42,0,0,Inactive,0,1,0,Active,40,1,0,Active,86,1,0,Active,44,COCCn1c(=O)c(-c2cccs2)nc2cnc(Oc3ccccc3)nc21,2.9
3234500,0,0,Inactive,0,1,0,Active,42,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,COc1ccccc1CN1CCC2(CC1)CCN(C(=O)c1c(C)noc1C)CC2,3.2
3234504,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CS(=O)(=O)N1CCCC2(CCN(C(=O)Nc3ccccc3)C2)C1,1.1
3234506,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CCNc1ncc2nc(-c3ccc(Cl)cc3)c(=O)n(Cc3cccc(OC)c3)c2n1,3.9
3234508,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,44,0,0,Inactive,0,0,0,Inactive,0,O=C(c1ccncc1)N1CCCC2(CCN(c3ccncc3)C2)C1,1.8
3234509,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,Cc1noc(C)c1C(=O)N1CCC2(CCN(Cc3ccc(C#N)cc3)CC2)CC1,3
3234510,0,0,Inactive,0,1,0,Active,41,1,0,Active,41,0,0,Inactive,0,0,0,Inactive,0,CC(C)CN1CCC2(CCCN(C(=O)c3ccncc3)C2)C1,2.4
3234518,1,0,Active,100,1,0,Active,41,1,0,Active,86,1,0,Active,91,0,0,Inactive,0,c1cncc(CNc2ncnc3ccc(-c4cccnc4)cc23)c1,2.8
3234520,1,0,Active,40,1,0,Active,41,0,0,Inactive,0,1,0,Active,89,0,0,Inactive,0,Cc1ccccc1-c1nc(N(C)C)c2ccccc2n1,4.3
3234526,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,Cc1noc(C)c1C(=O)N1CCC2(CC1)CCN(c1ncccn1)CC2,2.2
3234534,1,0,Active,42,1,0,Active,41,1,0,Active,87,1,0,Active,87,0,0,Inactive,0,CS(=O)(=O)Nc1cccc(-c2nc(-n3ccnc3)c3ccccc3n2)c1,2.3
3234535,0,0,Inactive,0,1,0,Active,93,0,0,Inactive,0,1,0,Active,41,0,0,Inactive,0,CNc1ccnc(-c2ccccc2CN(C)C)n1,2
3234547,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,66,0,0,Inactive,0,COc1ncc2nc(-c3ccc(F)cc3)c(=O)n(CCc3ccccc3)c2n1,3.5
3234554,1,0,Active,42,1,0,Active,40,1,0,Active,88,1,0,Active,91,0,0,Inactive,0,CN(C)c1ccc(-c2ccc3ncnc(-n4ccnc4)c3c2)cc1,3.4
3234570,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,85,1,0,Active,86,0,0,Inactive,0,COc1ncc2nc(-c3ccc(F)cc3)c(=O)n(Cc3ccc(F)cc3)c2n1,3.1
3234573,1,0,Active,43,0,0,Inactive,0,1,0,Active,41,1,0,Active,88,0,0,Inactive,0,Cc1noc(C)c1-c1ccc2ncnc(NC3CC3)c2c1,3.3
3234574,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,41,1,0,Active,89,0,0,Inactive,0,CCNc1ncc2nc(-c3ccccc3)c(=O)n(Cc3cccs3)c2n1,3
3234583,0,0,Inactive,0,1,0,Active,85,1,0,Active,42,0,0,Inactive,0,0,0,Inactive,0,CC(C)CN1CCC2(CCCN(C(=O)c3cccc(F)c3)C2)C1,3.6
3234584,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CC(C)NC(=O)N1CCC2(CCCN(C(=O)c3cccc(F)c3)C2)C1,2.3
3234585,1,0,Active,43,0,0,Inactive,0,1,0,Active,83,1,0,Active,83,1,0,Active,43,COc1ncc2nc(-c3cc(F)cc(F)c3)c(=O)n(CCc3ccccc3)c2n1,3.6
3234591,1,0,Active,42,1,0,Active,41,1,0,Active,85,1,0,Active,41,0,0,Inactive,0,COc1ccc(CNc2ncnc3ccc(-c4c(C)noc4C)cc23)c(OC)c1,4.2
3234593,1,0,Active,45,1,0,Active,44,1,0,Active,88,1,0,Active,42,0,0,Inactive,0,COc1ccc(CNc2ncncc2-c2cccc(C#N)c2)c(OC)c1,3.3
3234596,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,42,1,0,Active,42,0,0,Inactive,0,COc1ccc(-n2c(=O)c(-c3cccs3)nc3cnc(OC)nc32)cc1,3
3234599,1,0,Active,84,1,0,Active,85,1,0,Active,85,1,0,Active,42,1,0,Active,46,COc1ccccc1CNc1nc(-c2cccc(NS(C)(=O)=O)c2)nc2ccccc12,4
3234601,1,0,Active,40,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,42,1,0,Active,41,Cn1c(=O)c(CCc2ccccc2)nc2cnc(Oc3ccccc3)nc21,3.2
3234608,0,0,Inactive,0,1,0,Active,84,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CC(=O)N1CCC2(CCCN(Cc3ccccc3)C2)CC1,2.3
3234613,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CC(=O)N1CCC2(CC1)CCN(C(=O)Nc1cccc(C#N)c1)CC2,1.4
3234614,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,40,1,0,Active,46,0,0,Inactive,0,CNc1ccnc(-c2cccc(NS(C)(=O)=O)c2)n1,1.1
3234615,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,COc1ccccc1CN1CCC2(CC1)CCN(C(=O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)CC2,5.7
3234619,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,41,1,0,Active,87,1,0,Active,62,O=c1c(-c2ccccc2)nc2cnc(Oc3cccc(Cl)c3)nc2n1CC1CCCO1,4
3234621,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,COc1ccc(-c2nc3cnc(N4CCOCC4)nc3n(Cc3cccc(OC)c3)c2=O)cc1,2.7
3234623,1,0,Active,41,1,0,Active,63,1,0,Active,64,1,0,Active,88,1,0,Active,47,N#Cc1ccccc1-c1ccc2ncnc(NCc3ccccc3)c2c1,4.7
3234630,1,0,Active,41,0,0,Inactive,0,1,0,Active,87,1,0,Active,41,1,0,Active,42,COc1ccc(Oc2ncc3nc(CCc4ccccc4)c(=O)n(CC4CCCO4)c3n2)cc1,3.6
3234632,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,43,0,0,Inactive,0,0,0,Inactive,0,O=S(=O)(c1ccccc1)N1CCC2(CCCN(c3cccc(-c4ccccc4)c3)C2)CC1,5.6
3234633,0,0,Inactive,0,1,0,Active,42,1,0,Active,40,1,0,Active,87,0,0,Inactive,0,COc1cccc(-c2nc(N3CCNCC3)c3ccccc3n2)c1,3
3234635,1,0,Active,42,1,0,Active,41,1,0,Active,88,1,0,Active,94,0,0,Inactive,0,Clc1ccccc1-c1nc(-n2ccnc2)c2ccccc2n1,3.9
3234641,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,41,0,0,Inactive,0,0,0,Inactive,0,N#Cc1cccc(NC(=O)N2CCC3(CCCN(C(=O)c4csnn4)C3)C2)c1,1.6
3234643,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,COCC(=O)N1CCC2(CC1)CN(Cc1ccc(C#N)cc1)C2,1.2
3234647,1,0,Active,42,1,0,Active,42,1,0,Active,85,1,0,Active,86,0,0,Inactive,0,COc1ccc(CNc2ncnc3ccc(-c4ccoc4)cc23)c(OC)c1,4
3234648,0,0,Inactive,0,1,0,Active,43,1,0,Active,41,1,0,Active,41,0,0,Inactive,0,CN(C)Cc1ccccc1-c1ccc2ncnc(NCc3ccccc3)c2c1,4.8
3234652,0,0,Inactive,0,1,0,Active,89,1,0,Active,43,0,0,Inactive,0,0,0,Inactive,0,COc1ccccc1CN1CCCC2(CCN(S(=O)(=O)c3ccccc3)CC2)C1,3.7
3234653,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,40,1,0,Active,64,0,0,Inactive,0,CCNc1ncc2nc(-c3ccc(OC)cc3)c(=O)n(CC3CCCO3)c2n1,2.2
3234654,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CC(=O)N1CCC2(CCCN(c3ccncc3)C2)CC1,1.6
3234662,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,42,1,0,Active,64,0,0,Inactive,0,COCCn1c(=O)c(-c2cccs2)nc2cnc(N(C)C)nc21,1.5
3234668,0,0,Inactive,0,1,0,Active,86,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CC(C)CN1CCC2(CC1)CCN(S(C)(=O)=O)CC2,2
3234673,1,0,Active,89,1,0,Active,43,1,0,Active,86,1,0,Active,89,1,0,Active,47,COc1ccc2[nH]cc(CCNc3nc(-c4cccnc4)nc4ccccc34)c2c1,4.5
3234674,1,0,Active,41,1,0,Active,41,1,0,Active,88,1,0,Active,41,0,0,Inactive,0,FC(F)(F)c1ccccc1-c1cncnc1-n1ccnc1,2.8
3234676,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,41,1,0,Active,45,1,0,Active,42,COCCn1c(=O)c(-c2ccc(Cl)cc2)nc2cnc(N3CCNCC3)nc21,1.4
3234677,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,88,0,0,Inactive,0,Cc1nc2cnc(Nc3ccccc3)nc2n(CCC#N)c1=O,1.1
3234680,1,0,Active,82,1,0,Active,42,1,0,Active,43,1,0,Active,88,0,0,Inactive,0,Cc1cccc(CNc2nc(-c3ccoc3)nc3ccccc23)c1,4.4
3234682,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,84,0,0,Inactive,0,1,0,Active,65,COc1ccc(Oc2ncc3nc(-c4cccs4)c(=O)n(Cc4cccc(OC)c4)c3n2)cc1,4.5
3234684,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,85,0,0,Inactive,0,CCNc1ncc2nc(-c3cc(F)cc(F)c3)c(=O)n(C)c2n1,2
3234686,1,0,Active,49,1,0,Active,41,1,0,Active,65,1,0,Active,45,0,0,Inactive,0,Cc1ccccc1-c1cncnc1NCc1cccs1,3.7
3234692,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,41,0,0,Inactive,0,0,0,Inactive,0,N#Cc1cccc(NC(=O)N2CCC3(CCCN(C(=O)c4cnccn4)C3)C2)c1,0.9
3234693,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,41,0,0,Inactive,0,O=c1cnc2cnc(N3CCNCC3)nc2n1C1CC1,-0.1
3234695,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,COc1ccccc1CN1CC2(CCN(C(=O)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)CC2)C1,5
3234697,1,0,Active,82,1,0,Active,42,1,0,Active,89,1,0,Active,93,0,0,Inactive,0,Cc1ccccc1-c1cc(-n2ccnc2)ncn1,2.3
3234702,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,O=C(Nc1ccccc1)N1CCC2(CCCNC2)C1,1.4
3234707,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,41,1,0,Active,44,0,0,Inactive,0,Cc1noc(C)c1-c1ccc2ncnc(Nc3ccccc3)c2c1,4.3
3234710,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,43,1,0,Active,86,0,0,Inactive,0,Cc1cnc(CNc2cc(-c3ccc4c(c3)OCO4)ncn2)cn1,1.8
3234714,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,42,1,0,Active,64,0,0,Inactive,0,Cc1nc2cnc(Nc3ccccc3)nc2n(Cc2cccs2)c1=O,2.6
3234718,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,Cn1cccc1C(=O)N1CCC2(CCN(C(=O)Nc3cccc(F)c3)CC2)CC1,2.5
3234724,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,43,1,0,Active,42,1,0,Active,41,COc1cccc(Nc2ncc3nc(CCc4ccccc4)c(=O)n(CC4CCCO4)c3n2)c1,3.6
3234735,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,42,1,0,Active,91,0,0,Inactive,0,Cc1noc(C)c1-c1nc(Nc2ccccc2)c2ccccc2n1,4.3
3234736,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CC(C)NC(=O)N1CCC2(CC1)CCN(C(=O)c1cnccn1)CC2,0.8
3234739,1,0,Active,42,1,0,Active,84,1,0,Active,41,1,0,Active,86,0,0,Inactive,0,COc1ccccc1CNc1ncnc2ccc(-c3ccoc3)cc12,4
3234742,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,O=C(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)N1CCC2(CC1)CCN(c1ccccn1)CC2,5.3
3234745,1,0,Active,42,1,0,Active,94,1,0,Active,86,1,0,Active,91,1,0,Active,43,O=C(c1ccncc1)N1CCC2(CCCN(C(c3ccccc3)c3ccccc3)C2)CC1,4.6
3234749,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,43,0,0,Inactive,0,CN1CCN(c2ncc3nc(-c4ccccc4)c(=O)n(-c4ccccc4)c3n2)CC1,3
3234752,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,42,0,0,Inactive,0,0,0,Inactive,0,COc1ccc(C(=O)N2CCCC3(CCN(Cc4ccc(C#N)cc4)C3)C2)cc1,3.3
3234754,0,0,Inactive,0,1,0,Active,42,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CN(C)C(=O)c1ccc(-c2cncnc2N2CCNCC2)cc1,1.1
3234756,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,42,0,0,Inactive,0,0,0,Inactive,0,O=C(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)N1CCCC2(CCN(c3ccncc3)C2)C1,4.6
3234760,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,c1csc(CN2CCC3(CCNCC3)CC2)n1,1.5
3234763,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,O=c1c(-c2ccc(Cl)cc2)nc2cnc(Nc3ccccc3)nc2n1C1CC1,4.2
3234765,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,41,0,0,Inactive,0,0,0,Inactive,0,CC(C)NC(=O)N1CCCC2(CCN(C(=O)c3ccncc3)CC2)C1,1.5
3234769,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,85,1,0,Active,44,0,0,Inactive,0,CS(=O)(=O)Nc1cccc(-c2nc(N3CCOCC3)c3ccccc3n2)c1,2.3
3234770,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,63,1,0,Active,63,0,0,Inactive,0,COc1ccc(Oc2ncc3nc(-c4cccs4)c(=O)n(-c4ccccc4)c3n2)cc1,4.6
3234775,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,44,0,0,Inactive,0,Cc1nc2cnc(N3CCN(C)CC3)nc2n(-c2ccccc2)c1=O,1.3
3234776,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,41,1,0,Active,41,0,0,Inactive,0,COc1ccc(Oc2ncc3nc(-c4cn(C)c5ccccc45)c(=O)n(C4CC4)c3n2)cc1,3.6
3234777,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,41,0,0,Inactive,0,0,0,Inactive,0,COCC(=O)N1CCC2(CCCN(C(c3ccccc3)c3ccccc3)C2)CC1,3.9
3234778,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,42,0,0,Inactive,0,0,0,Inactive,0,Cc1noc(C)c1-c1cncnc1NC1CC1,1.9
3234781,1,0,Active,41,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,41,0,0,Inactive,0,COCCNc1cc(-c2ccccc2C)ncn1,2.4
3234782,0,0,Inactive,0,1,0,Active,43,1,0,Active,41,0,0,Inactive,0,0,0,Inactive,0,O=C(Oc1ccccc1)N1CCC2(CCCN(Cc3nccs3)C2)CC1,3.4
3234783,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,43,0,0,Inactive,0,O=c1cnc2cnc(N3CCOCC3)nc2n1C1CC1,0.1
3234784,1,0,Active,88,1,0,Active,86,1,0,Active,90,1,0,Active,44,0,0,Inactive,0,Cc1cccc(CNc2ncncc2-c2ccccc2Cl)c1,4.6
3234787,1,0,Active,41,1,0,Active,42,1,0,Active,87,1,0,Active,40,0,0,Inactive,0,COc1ccc2[nH]cc(CCNc3ncncc3-c3ccccc3CN(C)C)c2c1,4
3234789,0,0,Inactive,0,1,0,Active,41,1,0,Active,41,0,0,Inactive,0,0,0,Inactive,0,CC(=O)N1CCCC2(CCN(Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)C2)C1,3.8
3234796,1,0,Active,83,1,0,Active,41,1,0,Active,41,1,0,Active,87,0,0,Inactive,0,COc1ccccc1-c1ccc2ncnc(N(C)Cc3ccco3)c2c1,4.2
3234804,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,40,0,0,Inactive,0,CN(C)c1ncc2nc(-c3cccs3)c(=O)n(-c3ccccc3)c2n1,3.2
3234807,0,0,Inactive,0,1,0,Active,90,1,0,Active,41,0,0,Inactive,0,0,0,Inactive,0,COc1ccccc1CN1CCC2(CCCN(C(=O)c3cccc(F)c3)C2)C1,3.7
3234808,1,0,Active,42,1,0,Active,40,1,0,Active,41,1,0,Active,88,0,0,Inactive,0,COCCNc1ncnc2ccc(-c3ccccc3C)cc12,3.7
3234815,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,CS(=O)(=O)N1CCC2(CCN(C(=O)Nc3cccc(F)c3)CC2)CC1,1.6
3234818,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,0,0,Inactive,0,O=C(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)N1CCC2(CCN(Cc3ccccc3)CC2)CC1,5.8
3234820,0,0,Inactive,0,0,0,Inactive,0,1,0,Active,64,1,0,Active,87,1,0,Active,41,COCCn1c(=O)c(-c2ccc(F)cc2)nc2cnc(Oc3ccc(OC)cc3)nc21,2.9
