No,PUBCHEM_CID,cyp2c19_action,cyp2c19_warning,cyp2d6_action,cyp2d6_warning,cyp3a4_action,cyp3a4_warning,cyp1a2_action,cyp1a2_warning,cyp2c9_action,cyp2c9_warning,relation_task1,cyp2c9_score,Smile
7942,5697,0,0,0,0,1,0,0,0,0,0,,0,CCCN1C2=C(C(=O)N(C1=O)CCC)NC(=N2)C3=CC=C(C=C3)OCC(=O)NCCN
7943,5707,0,0,0,1,0,1,0,0,0,0,,0,CC1=C(C(=CC=C1)C)NC2=NCCCS2
7944,5707,0,0,0,1,0,0,0,0,0,0,,0,CC1=C(C(=CC=C1)C)NC2=NCCCS2
7945,6604049,0,0,0,0,0,0,0,0,0,0,,0,C1COCCN1C(=O)NCCNCC(COC2=CC=C(C=C2)O)O
7946,6604050,0,0,0,0,0,1,0,1,0,0,,0,CC(C(=O)[O-])OC1=CC=C(C=C1)OC2=CN=C3C=CC(=CC3=N2)Cl.[Na+]
7947,5709,0,0,1,0,0,0,0,0,0,0,,0,CC1=CC(=CC(=C1CC2=NCCN2)C)C(C)(C)C
7948,5709,0,0,1,0,0,0,0,0,0,0,,0,CC1=CC(=CC(=C1CC2=NCCN2)C)C(C)(C)C
7949,5714,0,0,0,1,0,1,0,0,0,0,,0,CN(CCC1=CC(=C(C=C1)OC)OC)CCC2=CC(=C(C=C2)OC)OC
7950,5712,0,1,0,1,1,0,1,0,1,0,,40,C1=CC=C(C=C1)CN2C3=CC=CC=C3C(=N2)C4=CC=C(O4)CO
7951,6604051,0,0,0,1,0,1,0,0,0,0,,0,CC(C1CCC(CC1)C(=O)NC2=CC=NC=C2)N
7952,135399235,0,0,0,0,0,0,1,0,0,0,,0,CCCOC1=CC=CC=C1C2=NC3=NNN=C3C(=O)N2
7953,135399235,0,0,0,0,0,0,1,0,0,0,,0,CCCOC1=CC=CC=C1C2=NC3=NNN=C3C(=O)N2
7954,5723,0,0,0,0,0,0,1,0,0,0,,0,COC1=C(C=CC(=C1)C2=NNC(=O)C=C2)OC(F)F
7955,3797,0,1,1,0,0,1,1,0,1,0,,81,CC(C)N(CCC(=O)C1=CC2=CC=CC=C2C=C1)CC3=CC=CC=C3
7956,6604054,0,0,0,0,0,1,0,0,0,1,,10,CCN(CC)C1=NC=NC2=C1N=CN2C3C(C(C(O3)COP(=O)([O-])OP(=O)(C(P(=O)(O)[O-])(Br)Br)[O-])O)O.[Na+].[Na+].[Na+]
7957,6604056,0,0,0,0,0,0,0,0,0,0,,0,C[N+]1(C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3)C.[N+](=O)([O-])[O-]
7958,6604057,0,0,0,0,0,0,0,0,0,0,,0,C1=CC(=C(C=C1C(CN)O)O)O.C(C(C(=O)O)O)(C(=O)O)O
7959,6604057,0,0,0,0,0,0,0,0,0,0,,0,C1=CC(=C(C=C1C(CN)O)O)O.C(C(C(=O)O)O)(C(=O)O)O
7960,9433,0,0,0,0,0,0,0,1,0,0,,0,CN1C2=C(C(=O)N(C1=O)C)NC=N2.CN1C2=C(C(=O)N(C1=O)C)NC=N2.C(CN)N
7961,9433,0,0,0,0,0,0,0,0,0,0,,0,CN1C2=C(C(=O)N(C1=O)C)NC=N2.CN1C2=C(C(=O)N(C1=O)C)NC=N2.C(CN)N
7962,23663660,0,0,0,0,0,0,0,0,0,0,,0,C(CN)CS(=O)(=O)[O-].[Na+]
7963,135484642,0,0,0,0,0,0,0,0,0,0,,0,C1C2C(C(C(O2)N3C4=C(C(=O)NC(=N4)N)N=C3Br)O)OP(=O)(O1)[O-].[Na+]
7964,6604060,0,0,0,0,1,0,0,0,0,1,,20,CC(C)CC1C(=O)N2CCCC2C3(N1C(=O)C(O3)(C(C)C)NC(=O)C4CN(C5CC6=C(NC7=CC=CC(=C67)C5=C4)Br)C)O.CS(=O)(=O)O
7965,23684972,0,0,0,0,0,0,0,0,0,0,,0,C1C2C(C(C(O2)N3C4=NC=NC(=C4N=C3Br)N)O)OP(=O)(O1)[O-].[Na+]
7966,3246155,0,0,1,0,0,0,0,0,0,0,,0,CN1C2CCC1CC(C2)OC(C3=CC=CC=C3)C4=CC=CC=C4.CS(=O)(=O)O
7967,6100,0,0,0,0,0,0,0,0,0,0,,0,CC[N+](C)(C)CC1=CC=CC=C1Br.CC1=CC=C(C=C1)S(=O)(=O)[O-]
7968,6604064,0,0,0,0,0,0,0,0,0,0,,0,C1=NC2=C(N=C(N=C2N1C3C(C(C(O3)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O)O)Cl)N.[Na+].[Na+].[Na+].[Na+]
7969,6604066,0,0,0,0,0,1,0,0,0,1,,10,CN1C=C(N=C1C2=CC=C(C=C2)OCC(CNCCOC3=CC(=C(C=C3)O)C(=O)N)O)C(F)(F)F.CS(=O)(=O)O
7970,6604068,0,0,0,0,0,0,0,0,0,0,,0,C[N+](C)(C)COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=CC(=NC2=O)N)O)O.[Na+]
7971,6604070,0,0,0,0,0,0,0,0,0,0,,0,CCCC.CCCCCCCC.CCCCCCCCCCCCCCCC=CC(C(NC(=O)CCCCCCCCCCCCC)OC)O
7972,6604072,0,0,0,0,0,0,0,0,0,1,,20,CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)CCCC(C(=O)[O-])N)SC1)C(=O)[O-].[Zn+2]
7973,23684973,0,0,0,0,0,0,0,0,0,0,,0,C1C2C(C(C(O2)N3C4=NC=NC(=C4N=C3SC5=CC=C(C=C5)Cl)N)O)OP(=O)(O1)[O-].[Na+]
7974,6604076,0,0,0,0,0,1,0,1,0,0,,0,CS(=O)(=O)O.C1CCC(C1)N2C=NC3=C(N=CN=C32)N
7975,23684974,0,0,0,0,0,1,0,0,0,0,,0,CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)CC3=CC=CS3)SC1)C(=O)[O-].[Na+]
7976,90010,0,0,0,1,1,0,0,1,0,0,,0,CCN(CC)CCOCCOC(=O)C1(CCCC1)C2=CC=CC=C2.C(C(=O)O)C(CC(=O)O)(C(=O)O)O
7977,23684975,0,0,0,0,0,1,0,0,0,0,,0,CC1=NN=C(S1)SCC2=C(N3C(C(C3=O)NC(=O)CN4C=NN=N4)SC2)C(=O)[O-].[Na+]
7978,9604975,0,0,0,1,0,0,0,0,0,0,,0,CN1C(=NC(=O)C(=N1)[O-])SCC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)[O-].[Na+].[Na+]
7979,5311049,0,0,0,0,0,0,0,0,0,0,,0,CC(CC1=CC2=C(C=C1)OC(O2)(C(=O)[O-])C(=O)[O-])NCC(C3=CC(=CC=C3)Cl)O.[Na+].[Na+]
7980,23684976,0,0,0,0,0,0,0,0,0,0,,0,CN1C(=NN=N1)SCC2=C(N3C(C(C3=O)(NC(=O)CSCC#N)OC)SC2)C(=O)[O-].[Na+]
7981,23704139,0,1,0,0,0,0,0,0,0,0,,0,CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)C(=NOC)C3=CSC(=N3)N)SC1)C(=O)[O-].[Na+]
7982,6604087,0,0,0,0,0,0,0,0,0,0,,0,C1C(=C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)S(=O)(=O)[O-])C(=O)[O-])C[N+]4=CC=C(C=C4)C(=O)N.[Na+]
7983,23684977,0,0,0,1,1,0,0,0,0,0,,0,CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)CSC3=CC=NC=C3)SC1)C(=O)[O-].[Na+]
7984,6604091,0,0,0,1,0,0,0,0,0,0,,0,CN1CCC23CCCCC2C1CC4=C3C=C(C=C4)O.C(C(C(=O)O)O)(C(=O)O)O
7985,43834282,0,0,0,0,0,0,0,0,0,0,,0,C1C[N+](=C(N)N)CC2=CC=CC=C21.C1C[N+](=C(N)N)CC2=CC=CC=C21.[O-]S(=O)(=O)[O-]
7986,6604095,1,0,0,1,1,0,0,0,1,0,,63,CC1(C(=O)N2C(C(=O)N3CCCC3C2(O1)O)CC4=CC=CC=C4)NC(=O)C5CC6C(CC7=CNC8=CC=CC6=C78)N(C5)C.CS(=O)(=O)O
7987,6604097,0,0,0,1,0,0,0,0,0,0,,0,CC(C1=CC=CC=C1)(C2=CC=CC=N2)OCCN(C)C.C(CC(=O)O)C(=O)O
7988,31195,0,1,0,0,0,0,0,0,0,0,,0,C(P(=O)(O)[O-])(P(=O)(O)[O-])(Cl)Cl.[Na+].[Na+]
7989,23679632,0,0,0,0,0,0,0,0,0,1,,20,C1=CC=C(C=C1)C2(C(=O)NC(=N2)[O-])C3=CC=CC=C3.[Na+]
7990,23684978,0,0,0,0,0,0,0,0,0,0,,0,CC12CCC3C(C1CCC2=O)CC=C4C3(CCC(C4)OS(=O)(=O)[O-])C.[Na+]
7991,135349,0,0,1,0,1,0,0,0,0,0,,0,CN(C1CCCCC1N2CCCC2)C(=O)CC3=CC(=C(C=C3)Cl)Cl.CS(=O)(=O)O
7992,5702224,0,0,0,0,0,0,0,1,0,0,,0,C1C(=NC(=O)N1N=CC2=CC=C(O2)C3=CC=C(C=C3)[N+](=O)[O-])[O-].[Na+]
7993,6604101,0,0,0,0,1,0,0,0,0,0,,0,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4COC5=CC=CC=C5O4)N)OC.CS(=O)(=O)O
7994,6604103,0,0,0,0,0,0,0,1,0,0,,0,CNCC(C1=CC(=C(C=C1)O)O)O.C(C(C(=O)O)O)(C(=O)O)O
7995,23684979,0,0,0,0,0,0,0,0,0,0,,0,CC1C2CCC3(C(C2(CCC1O)C)C(CC4C3(CC(C4=C(CCC=C(C)C)C(=O)[O-])OC(=O)C)C)O)C.[Na+]
7996,23663954,0,0,0,0,0,1,0,0,0,0,,0,C1=CC(=CN=C1)CC2=CC3=C(C=C2)OC(=C3)C(=O)[O-].[Na+]
7997,6604106,0,0,0,0,0,1,0,0,0,0,,0,C1CC1CN2CCC34C5C6=C(CC3(C2CC7=C4C(=C(C=C7)O)O5)O)C8=C(N6)C=CC(=C8)N=C(N)N.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O
7998,6604108,0,0,0,0,0,1,0,0,0,1,,10,COC1=C(C2=C(N1)C=CC(=C2)F)C(=O)OCC3CCN(CC3)CCNS(=O)(=O)C.NS(=O)(=O)[O-]
7999,23684980,0,0,0,0,0,0,0,0,0,0,,0,CCCCCC(CCCC(=O)[O-])O.[Na+]
8000,23684981,0,0,0,0,0,0,0,0,0,0,,0,CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)COC(=O)CCC(=O)[O-])O)C)O.[Na+]
8001,23684982,0,0,0,0,0,0,0,0,0,0,,0,COC1=C(C=CC(=C1)C(CO)O)OS(=O)(=O)[O-].[K+]
8002,6604115,0,0,0,0,0,1,0,0,0,0,,0,CC(C)NCC(C1=CC(=C(C=C1)O)O)O.C(C(C(=O)O)O)(C(=O)O)O
8003,6604115,0,0,0,0,0,0,0,1,0,0,,0,CC(C)NCC(C1=CC(=C(C=C1)O)O)O.C(C(C(=O)O)O)(C(=O)O)O
8004,6604116,0,0,1,0,0,1,0,1,0,0,,0,CC(C(C1=CC=C(C=C1)O)O)N2CCC(CC2)CC3=CC=CC=C3.CC(C(C1=CC=C(C=C1)O)O)N2CCC(CC2)CC3=CC=CC=C3.C(C(C(=O)O)O)(C(=O)O)O
8005,6604118,0,0,0,1,1,0,1,0,0,0,,0,CCC(C(C1=CC(=C(C=C1)O)O)O)NC(C)C.CS(=O)(=O)O
8006,23704140,0,0,0,0,1,0,0,0,0,0,,0,CC1=CC(=C(C(=C1)C(=O)N2CCC3(CCCC3)CC2)NC(=O)CC(CC(=O)[O-])C4=CC=CC5=CC=CC=C54)C.[Na+]
8007,6604122,0,0,0,0,0,0,0,1,0,0,,0,C1CN2C(=CC=C2C(=O)C3=CC=CC=C3)C1C(=O)O.C(C(CO)(CO)N)O
8008,71399,0,0,0,1,0,1,0,1,0,0,,0,CN1CCN(CC1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl.C(CC(=O)O)C(=O)O
8009,71399,0,0,0,1,0,0,0,1,0,1,,20,CN1CCN(CC1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl.C(CC(=O)O)C(=O)O
8010,23684984,0,0,0,0,1,0,0,0,1,0,,83,CCCCCN(CCCCC)C(=O)C(CCC(=O)[O-])NC(=O)C1=CC(=C(C=C1)Cl)Cl.[Na+]
8011,6604125,0,1,1,0,0,0,0,0,0,0,,0,C=CCN1CCC23CCCCC2C1CC4=C3C=C(C=C4)O.C(C(C(=O)O)O)(C(=O)O)O
8012,6604127,0,0,1,0,0,1,0,1,0,0,,0,CN1CCN(CC1)C2CC3=CC=CC=C3SC4=C2C=C(C=C4)SC.CS(=O)(=O)O
8013,6604128,0,0,0,0,0,0,0,0,0,0,,0,CSC1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)([O-])OP(=O)([O-])[O-])O)O)N.[Na+].[Na+].[Na+]
8014,23681059,0,0,0,0,0,0,0,0,0,1,,10,CC(C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)[O-].[Na+]
8015,4519262,0,1,0,0,1,0,1,0,1,0,,83,CC(C)C1=CC2=C(C=C1)N(C(=C2SC(C)(C)C)CC(C)(C)C(=O)[O-])CC3=CC=C(C=C3)Cl.[Na+]
8016,4038,0,0,0,0,0,1,0,0,1,0,,62,CC1=C(C(=C(C=C1)Cl)NC2=CC=CC=C2C(=O)[O-])Cl.[Na+]
8017,6604132,0,0,0,1,0,0,0,0,0,0,,0,CC(C)NCC(COC1=CC=C(C=C1)CCOC)O.CC(C)NCC(COC1=CC=C(C=C1)CCOC)O.C(C(C(=O)O)O)(C(=O)O)O
8018,6604133,0,0,0,0,0,0,0,0,0,0,,0,[Li+].[Li+].C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(CP(=O)(O)OP(=O)([O-])[O-])O)O)O)N
8019,6604136,0,0,1,0,0,1,0,0,0,0,,0,CS(=O)(=O)O.C1CC1CN2CCC34C5C6=C(CC3(C2CC7=C4C(=C(C=C7)O)O5)O)C8=CC=CC=C8O6
8020,6098006,0,0,0,0,0,0,0,1,0,0,,0,C1=CC2=C3C(=CC(=C2C(=C1)S(=O)(=O)N)[N+](=O)[O-])N=C(C(=N3)[O-])[O-].[Na+].[Na+]
8021,23684986,0,0,0,0,0,0,0,0,0,0,,0,C1=CC(=CC=C1C(C=CC(=O)[O-])O)Cl.[Na+]
8022,23684987,0,0,0,0,0,0,0,0,0,0,,0,C1CC(C(C2=CC=CC=C2C1)O)CC(=O)[O-].[Na+]
8023,3864541,0,0,0,0,0,0,0,1,0,0,,0,CCN1C=C(C(=O)C2=C1N=C(C=C2)C)C(=O)[O-].[Na+]
8024,6093161,0,0,0,0,0,1,0,1,0,0,,0,C1=CC(=C(C=C1S(=O)(=O)[O-])S(=O)(=O)[O-])NC(=O)C2=CC(=CC(=C2)NC(=O)NC3=CC(=CC(=C3)C(=O)NC4=C(C=C(C=C4)S(=O)(=O)[O-])S(=O)(=O)[O-])C(=O)NC5=C(C=C(C=C5)S(=O)(=O)[O-])S(=O)(=O)[O-])C(=O)NC6=C(C=C(C=C6)S(=O)(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+]
8025,6604142,0,0,0,0,0,0,0,0,0,0,,0,CN1CCCC1C2=CN=CC=C2.C(C(C(=O)O)O)(C(=O)O)O.C(C(C(=O)O)O)(C(=O)O)O
8026,6604143,0,0,0,0,0,0,0,0,0,0,,0,C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)([O-])OP(=O)([O-])OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)([O-])[O-])O)O)O.[Na+].[Na+].[Na+].[Na+]
8027,6093160,0,0,0,0,0,1,0,0,0,0,,0,C1=CC(=CC(=C1)NC(=O)NC2=CC=CC(=C2)C(=O)NC3=C4C(=CC(=CC4=C(C=C3)S(=O)(=O)[O-])S(=O)(=O)[O-])S(=O)(=O)[O-])C(=O)NC5=C6C(=CC(=CC6=C(C=C5)S(=O)(=O)[O-])S(=O)(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+]
8028,6604145,0,1,0,0,0,0,0,0,0,1,,10,CC1=CC=C(C=C1)C(=O)OC(C(C(=O)O)OC(=O)C2=CC=C(C=C2)C)C(=O)O.CN1CCCC1C2=CN=CC=C2
8029,5242,0,0,0,0,0,0,0,0,0,0,,0,C(=O)(C(=O)[O-])N.[Na+]
8030,23684988,0,0,0,0,0,1,0,0,0,0,,0,CC(=O)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)OS(=O)(=O)[O-])C)C.[Na+]
8031,135484645,0,0,0,0,0,0,0,0,0,0,,0,CC1=C(C(=C(C(=N1)N=NC2=C(C=C(C=C2)S(=O)(=O)[O-])S(=O)(=O)[O-])COP(=O)([O-])[O-])C=O)O.[Na+].[Na+].[Na+].[Na+]
8032,135419184,0,0,0,1,0,1,0,1,0,0,,0,CS(=O)(=O)O.C1=CC=C(C=C1)N=C(N)NC(=O)C2=C(N=C(C(=N2)Cl)N)N
8033,6604149,0,1,0,0,0,0,0,0,0,0,,0,C1=CC=C(C(=C1)C(=O)NC(CCC(=O)[O-])C(=O)[O-])C(=O)[O-].[Na+].[Na+].[Na+]
8034,6604151,0,0,0,0,0,0,0,0,0,0,,0,C1=CC(=CC=C1C(=N)N)OCCCCCOC2=CC=C(C=C2)C(=N)N.C(COS(=O)[O-])O.C(COS(=O)[O-])O
8035,6604153,0,0,0,0,1,0,0,0,0,0,,0,CC(=C)C1C2C3C4(C(C1C(=O)O2)(CC5C4(O5)C(=O)O3)O)C.CC12C3C4C(C(C1(CC5C2(O5)C(=O)O3)O)C(=O)O4)C(C)(C)O
8036,6604155,0,0,0,0,0,1,0,0,0,0,,0,C[N+]1(CCCC1)CCCCC[N+]2(CCCC2)C.C(C(C(=O)[O-])O)(C(=O)O)O.C(C(C(=O)[O-])O)(C(=O)O)O
8037,16760703,0,0,0,0,0,1,0,0,0,0,,0,CCCC(CCC)C(=O)[O-].[Na+]
8038,6604156,0,0,0,0,0,0,0,0,0,0,,0,CC1(CCCC(N1C)(C)C)C.C(C(C(=O)O)O)(C(=O)O)O
8039,6604157,0,0,0,0,0,0,0,0,0,1,,10,CC1C(O1)P(=O)([O-])[O-].[Na+].[Na+]
8040,91430,0,0,1,0,0,1,0,0,0,0,,0,CC1=CC=C(C=C1)N(CC2=NCCN2)C3=CC(=CC=C3)O.CS(=O)(=O)O
8041,6604159,0,0,1,0,1,0,0,1,0,0,,0,CCCN1CC(CC2C1CC3=CNC4=CC=CC2=C34)CSC.CS(=O)(=O)O
8042,6604162,0,0,0,1,0,1,1,0,0,0,,0,CCN1CCCC1CNC(=O)C2=C(C(=CC(=C2OC)Cl)Cl)O.C(C(C(=O)O)O)(C(=O)O)O
8043,6604163,0,0,0,0,0,0,0,0,0,0,,0,CC1C(C(C(C(O1)OP(=O)(NC(CC(C)C)C(=O)NC(CC2=CNC3=CC=CC=C32)C(=O)[O-])[O-])O)O)O.[Na+].[Na+]
8044,6604164,0,1,1,0,0,1,0,0,0,0,,0,C1CN(CCC1C(=O)C2=CC=C(C=C2)F)CCN3C(=O)C4=CC=CC=C4NC3=O.C(C(C(=O)O)O)(C(=O)O)O
8045,6604165,1,0,0,1,0,1,0,1,0,1,,20,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.N#[O+].[Na+].[Na+].[Fe+2]
8046,6604166,0,0,0,0,0,0,0,0,0,0,,0,C[N+]1(C2CC(CC1C3C2O3)OC(=O)C(CO)C4=CC=CC=C4)C.[N+](=O)([O-])[O-]
8047,6604167,0,0,0,0,1,0,0,1,0,0,,0,C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)[O-])O)O)O)C(=S)N.[Na+]
8048,6604867,0,1,0,0,1,0,0,0,1,0,,84,C1CC2C(C1)C3CC2CC3OC(=S)[S-].[K+]
8049,2733525,0,1,1,0,1,0,0,1,0,1,,20,CCC(=C(C1=CC=CC=C1)C2=CC=C(C=C2)OCCN(C)C)C3=CC=CC=C3.C(C(=O)O)C(CC(=O)O)(C(=O)O)O
8050,2733525,1,0,0,1,0,1,0,0,0,0,,0,CCC(=C(C1=CC=CC=C1)C2=CC=C(C=C2)OCCN(C)C)C3=CC=CC=C3.C(C(=O)O)C(CC(=O)O)(C(=O)O)O
8051,6604171,0,0,0,1,1,0,0,0,0,0,,0,CN(C1CCC2(CCCO2)CC1N3CCCC3)C(=O)CC4=CC(=C(C=C4)Cl)Cl.CS(=O)(=O)O
8052,6604173,0,0,1,0,1,0,0,0,0,0,,0,CN(C1CCCCC1N2CCCC2)C(=O)CC3=CC(=C(C=C3)Cl)Cl.C(C(C(=O)O)O)(C(=O)O)O
8053,6604174,0,0,0,0,0,1,0,0,0,0,,0,C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)[O-])O)O.[Na+].[Na+]
8054,6604176,1,0,0,1,1,0,0,0,1,0,,86,CC1=C(C2=C3N1C(COC3=CC=C2)CN4CCOCC4)C(=O)C5=CC=CC6=CC=CC=C65.CS(=O)(=O)O
8055,4099656,0,0,0,0,0,1,0,0,0,0,,0,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)[NH-].[Na+]
8056,119127,0,0,0,0,0,0,0,0,0,0,,0,CCC1(C(=O)N(C(=O)N1)C)C2=CC=CC=C2
8057,6604177,0,0,0,0,0,0,0,0,0,0,,0,CC(C)C(C)C=CC(C)C1CCC2C1(CCCC2=CC=C3CC(CCC3=C)O)C
8058,6603769,0,0,0,0,0,0,0,0,0,1,,20,CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4C(=O)CO)C)O
8059,6603869,0,0,0,0,0,0,0,0,0,0,,0,CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)CO)O)C)O
8060,11972590,0,1,0,0,0,0,0,0,0,0,,0,CC12CC(C3C(C1CCC2(C(=O)CO)O)CCC4=CC(=O)C=CC34C)O
8061,6604179,0,1,0,0,0,0,0,0,0,1,,10,CC12CCC3C(C1CC(C2O)O)CCC4=C3C=CC(=C4)O
8062,6603846,0,0,0,0,0,0,0,1,0,1,,10,CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O
8063,4934,0,0,1,0,0,0,0,1,0,0,,0,CC(C)[N+](C)(CCOC(=O)C1C2=CC=CC=C2OC3=CC=CC=C13)C(C)C
8064,92142,0,0,0,0,0,0,0,0,0,0,,0,C1CC(=O)NC(=O)C1N2C(=O)C3=CC=CC=C3C2=O
8065,2031,0,0,1,0,0,0,1,0,0,0,,0,CCN(CC)CCOC(=O)C(C1=CC=CC=C1)C2=CC=CC=C2
8066,6604180,0,0,0,0,0,1,0,1,0,0,,0,COC1C(CC2CN3CCC4=C(C3CC2C1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC
8067,639540,0,1,0,0,0,0,0,0,0,0,,0,CCN(CC)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl
8068,1149778,0,0,0,0,0,0,0,0,0,0,,0,C(C(C1C(C(C(=O)O1)O)O)O)O
8069,6604181,0,0,1,0,0,0,0,1,0,0,,0,CC(C)NCC(C1=CC2=CC=CC=C2C=C1)O
8070,135484646,0,0,0,0,0,0,0,0,0,0,,0,C[N+]1=CC=CC=C1C=NO
8071,5803,0,0,0,0,0,0,0,1,1,0,,44,C1=CC(=C(C=C1OC2=C(C=C(C=C2I)CC(=O)O)I)I)O
8072,8730,0,0,0,0,0,0,0,1,1,0,,42,C1=C(C=C(C(=C1I)OC2=CC(=C(C(=C2)I)O)I)I)CC(C(=O)O)N
8073,657298,0,1,0,0,0,0,0,0,0,0,,0,CCCC1=CC(=O)NC(=S)N1
8074,688024,0,0,0,0,0,0,0,0,0,1,,10,CN1C2CCC1CC(C2)OC(=O)C(C3=CC=CC=C3)O
8075,6604182,0,0,0,0,0,0,0,0,0,0,,0,CC(=O)SC1CC2=CC(=O)CCC2(C3C1C4CCC5(C4(CC3)C)CCC(=O)O5)C
8076,6604183,0,1,0,0,0,0,0,0,0,0,,0,COP(=O)(C(C(Cl)(Cl)Cl)O)OC
8077,6604184,1,0,0,0,0,1,0,1,1,0,,42,CC12CCC3C(C1CCC2(C#C)O)CCC4=CCCCC34
8078,3559,0,0,1,0,0,1,0,0,0,0,,0,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F
8079,6604185,0,0,0,0,0,0,0,0,0,0,,0,CC12CC(=O)C3C(C1CCC2(C(=O)CO)O)CCC4=CC(=O)C=CC34C
8080,6603771,0,0,0,0,0,0,0,0,0,0,,0,CC12CCC(=O)C=C1CCC3C2C(=O)CC4(C3CCC4(C(=O)CO)O)C
8081,6603847,0,0,0,0,0,0,0,1,0,0,,0,CC12CCC3C(C1CCC2=O)CCC4=C3C=CC(=C4)O
8082,6603721,0,0,0,0,0,0,0,0,0,0,,0,CC12CCC(CC1CCC3C2CCC4(C3CCC4=O)C)O
8083,6603721,0,1,0,1,0,0,0,0,0,0,,0,CC12CCC(CC1CCC3C2CCC4(C3CCC4=O)C)O
8084,6603721,0,1,0,0,0,1,0,0,0,0,,0,CC12CCC(CC1CCC3C2CCC4(C3CCC4=O)C)O
8085,4097,0,0,1,0,0,0,0,1,0,0,,0,CC[N+](C)(CC)CCOC(=O)C1C2=CC=CC=C2OC3=CC=CC=C13
8086,3440,0,0,0,0,0,0,0,0,0,0,,0,C1=COC(=C1)CNC2=CC(=C(C=C2C(=O)O)S(=O)(=O)N)Cl
8087,4174,0,0,0,0,1,0,0,1,0,0,,0,CC(C)(C1=CN=CC=C1)C(=O)C2=CN=CC=C2
8088,6604188,0,0,0,0,0,0,0,0,0,0,,0,C1C(C(OC1N2C=C(C(=O)NC2=O)I)CO)O
8089,3767,0,0,0,1,1,0,0,1,0,0,,0,C1=CN=CC=C1C(=O)NN
8090,21014128,0,0,0,0,0,0,0,0,0,0,,0,CN1C2CC(CC1C3C2O3)OC(=O)C(CO)C4=CC=CC=C4
8091,9552079,0,1,1,0,0,0,0,1,0,1,,20,C1=CC(=CC=C1NC(=NC(=NCCCCCCN=C(N)N=C(N)NC2=CC=C(C=C2)Cl)N)N)Cl
8092,5944,0,0,0,0,0,0,0,1,0,0,,0,CC12C3CCC(C1(C(=O)OC2=O)C)O3
8093,688057,0,1,0,1,1,0,1,0,1,0,,42,CCC(=C(CC)C1=CC=C(C=C1)O)C2=CC=C(C=C2)O
8094,92099,0,1,0,0,0,0,0,0,0,0,,0,C1=CC(=CC=C1C(C(CO)NC(=O)C(Cl)Cl)O)[N+](=O)[O-]
8095,6604189,0,0,0,0,0,0,0,0,0,0,,0,CN(CCCCCCCCCCN(C)C(=O)OC1=CC=CC=C1[N+](C)(C)C)C(=O)OC2=CC=CC=C2[N+](C)(C)C
8096,4911,0,0,0,0,0,0,0,0,0,0,,0,CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O
8097,5324,0,0,0,0,0,0,0,0,0,0,,0,C1=CC(=CC=C1N)S(=O)(=O)N=C(N)N
8098,6603959,0,0,0,0,0,1,0,0,0,1,,20,CC(=O)C1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C
